image_name,rectangle_count,execution_time_sec
lizzard-4_binary.npy,472,0.01
lmfish-11_binary.npy,389,0.02
lmfish-13_binary.npy,166,0.01
lmfish-1_binary.npy,512,0.04
lmfish-2_binary.npy,666,0.05
octopus-16_binary.npy,594,0.01
octopus-17_binary.npy,512,0.01
octopus-4_binary.npy,687,0.01
octopus-8_binary.npy,682,0.01
pencil-14_binary.npy,49,0.01
pencil-15_binary.npy,100,0.01
pencil-18_binary.npy,139,0.01
pencil-3_binary.npy,73,0.01
personal_car-12_binary.npy,174,0.01
personal_car-17_binary.npy,240,0.02
personal_car-4_binary.npy,134,0.01
personal_car-9_binary.npy,196,0.01
pocket-10_binary.npy,172,0.0
pocket-11_binary.npy,1629,0.02
pocket-13_binary.npy,319,0.01
pocket-7_binary.npy,273,0.0
rat-03_binary.npy,349,0.01
rat-06_binary.npy,347,0.01
rat-08_binary.npy,336,0.01
rat-14_binary.npy,337,0.01
ray-16_binary.npy,474,0.02
ray-2_binary.npy,561,0.03
ray-5_binary.npy,276,0.02
ray-9_binary.npy,623,0.02
sea_snake-10_binary.npy,158,0.0
sea_snake-11_binary.npy,353,0.02
sea_snake-15_binary.npy,343,0.02
sea_snake-2_binary.npy,295,0.01
shapedata_binary.npy,2432,0.03
shoe-18_binary.npy,198,0.01
shoe-19_binary.npy,224,0.02
shoe-3_binary.npy,237,0.02
shoe-4_binary.npy,182,0.01
spoon-14_binary.npy,96,0.01
spoon-16_binary.npy,251,0.01
spoon-5_binary.npy,226,0.01
spoon-7_binary.npy,177,0.01
spring-11_binary.npy,323,0.01
spring-16_binary.npy,347,0.01
spring-19_binary.npy,576,0.01
spring-7_binary.npy,609,0.01
stef-02_binary.npy,158,0.01
stef-11_binary.npy,107,0.01
stef-16_binary.npy,97,0.01
stef-19_binary.npy,105,0.01
teddy-02_binary.npy,269,0.01
teddy-06_binary.npy,276,0.01
teddy-17_binary.npy,270,0.01
teddy-20_binary.npy,288,0.01
tree-12_binary.npy,237,0.01
tree-15_binary.npy,236,0.01
tree-6_binary.npy,238,0.01
tree-8_binary.npy,384,0.02
truck-03_binary.npy,64,0.01
truck-08_binary.npy,57,0.01
truck-13_binary.npy,66,0.01
truck-20_binary.npy,73,0.01
turtle-11_binary.npy,294,0.02
turtle-13_binary.npy,441,0.03
turtle-17_binary.npy,290,0.01
turtle-8_binary.npy,412,0.03
watch-12_binary.npy,115,0.01
watch-3_binary.npy,94,0.01
