image_name,rectangle_count,execution_time_sec
Vaccinium_vitisidaea.npy,95,0.43
Viburnum_farreri.npy,539,42.87
Viburnum_lantana.npy,1102,385.55
Viburnum_opulus.npy,560,31.21
Viburnum_pragense.npy,230,7.63
Viburnum_rhytidophyllum.npy,584,101.34
Vinca_major.npy,327,12.88
Vinca_minor.npy,245,6.25
Vitis_riparia.npy,1442,401.42
Vitis_vinifera.npy,2305,1827.91
Weigela_florida.npy,190,3.02
Wisteria_sinensis.npy,488,43.34
Zelkova_serrata.npy,916,167.09
