image_name,rectangle_count,execution_time_sec
personal_car-17_binary.npy,371,0.01
personal_car-4_binary.npy,238,0.0
personal_car-9_binary.npy,316,0.0
pocket-10_binary.npy,356,0.01
pocket-11_binary.npy,1953,0.02
pocket-13_binary.npy,527,0.01
pocket-7_binary.npy,458,0.01
rat-03_binary.npy,398,0.01
rat-06_binary.npy,406,0.01
rat-08_binary.npy,384,0.01
rat-14_binary.npy,397,0.01
ray-16_binary.npy,718,0.01
ray-2_binary.npy,595,0.01
ray-5_binary.npy,290,0.01
ray-9_binary.npy,792,0.01
sea_snake-10_binary.npy,270,0.0
sea_snake-11_binary.npy,633,0.01
sea_snake-15_binary.npy,509,0.01
sea_snake-2_binary.npy,530,0.01
shapedata_binary.npy,1568,0.03
shoe-18_binary.npy,307,0.0
shoe-19_binary.npy,348,0.01
shoe-3_binary.npy,363,0.01
shoe-4_binary.npy,282,0.0
spoon-14_binary.npy,249,0.0
spoon-16_binary.npy,438,0.01
spoon-5_binary.npy,359,0.0
spoon-7_binary.npy,359,0.0
spring-11_binary.npy,365,0.0
spring-16_binary.npy,412,0.0
spring-19_binary.npy,621,0.01
spring-7_binary.npy,670,0.01
stef-02_binary.npy,239,0.0
stef-11_binary.npy,149,0.0
stef-16_binary.npy,107,0.0
stef-19_binary.npy,134,0.0
teddy-02_binary.npy,408,0.01
teddy-06_binary.npy,410,0.01
teddy-17_binary.npy,413,0.01
teddy-20_binary.npy,443,0.01
tree-12_binary.npy,222,0.0
tree-15_binary.npy,308,0.0
tree-6_binary.npy,338,0.01
tree-8_binary.npy,499,0.01
truck-03_binary.npy,98,0.0
truck-08_binary.npy,88,0.0
truck-13_binary.npy,101,0.0
truck-20_binary.npy,107,0.0
turtle-11_binary.npy,443,0.01
turtle-13_binary.npy,495,0.01
turtle-17_binary.npy,461,0.01
turtle-8_binary.npy,453,0.01
watch-12_binary.npy,194,0.0
watch-3_binary.npy,158,0.0
watch-6_binary.npy,194,0.0
watch-9_binary.npy,137,0.0
