image_name,rectangle_count,execution_time_sec
teddy-17_binary.npy,264,0.28
teddy-20_binary.npy,279,0.33
tree-12_binary.npy,117,0.14
tree-15_binary.npy,182,0.23
tree-6_binary.npy,281,0.68
tree-8_binary.npy,353,0.93
truck-03_binary.npy,58,0.16
truck-08_binary.npy,44,0.13
truck-13_binary.npy,56,0.16
truck-20_binary.npy,60,0.18
turtle-11_binary.npy,298,0.61
turtle-13_binary.npy,382,1.19
turtle-17_binary.npy,322,0.56
turtle-8_binary.npy,337,1.05
watch-12_binary.npy,127,0.14
watch-3_binary.npy,101,0.1
watch-6_binary.npy,115,0.11
watch-9_binary.npy,91,0.12
